index,path,class,status,lines,bytes,findings,review_depth,notes
165,electron/ipc/handlers/systemHandlers.ts,line-audit,audited,591,23493,0,deep,Source-backed review and/or validation performed.
166,electron/ipc/handlers/veniceHandlers.ts,line-audit,continuation-pending,93,3305,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
167,electron/ipc/rpHandlers.test.ts,line-audit,continuation-pending,225,10847,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
168,electron/ipc/rpHandlers.ts,line-audit,continuation-pending,482,18523,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
169,electron/ipc/updates.test.ts,line-audit,continuation-pending,169,6515,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
170,electron/ipc/updates.ts,line-audit,continuation-pending,117,4175,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
171,electron/ipc/validation.test.ts,line-audit,continuation-pending,191,6942,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
172,electron/ipc/validation.ts,line-audit,audited,203,8258,0,deep,Source-backed review and/or validation performed.
173,electron/main.test.ts,line-audit,continuation-pending,181,6480,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
174,electron/main.ts,line-audit,continuation-pending,390,14685,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
175,electron/preload.ts,line-audit,audited,639,30715,0,deep,Source-backed review and/or validation performed.
176,electron/security/researchBrowserNetworkPolicy.test.ts,line-audit,continuation-pending,104,3387,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
177,electron/security/researchBrowserNetworkPolicy.ts,line-audit,continuation-pending,128,3916,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
178,electron/services/backgroundTaskManager.test.ts,line-audit,continuation-pending,198,7649,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
179,electron/services/backgroundTaskManager.ts,line-audit,continuation-pending,502,17028,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
180,electron/services/backupCrypto.test.ts,line-audit,continuation-pending,53,2103,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
181,electron/services/backupCrypto.ts,line-audit,audited,88,3264,1,deep,Source-backed review and/or validation performed.
182,electron/services/bridgeServer.test.ts,line-audit,continuation-pending,585,23252,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
183,electron/services/bridgeServer.ts,line-audit,continuation-pending,462,17764,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
184,electron/services/characterCardStorage.test.ts,line-audit,continuation-pending,230,7843,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
185,electron/services/characterCardStorage.ts,line-audit,continuation-pending,305,11092,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
186,electron/services/characterImageCache.test.ts,line-audit,continuation-pending,275,10149,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
187,electron/services/characterImageCache.ts,line-audit,continuation-pending,429,13667,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
188,electron/services/chatStorage.test.ts,line-audit,continuation-pending,310,11598,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
189,electron/services/chatStorage.ts,line-audit,continuation-pending,286,10835,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
190,electron/services/configService.test.ts,line-audit,continuation-pending,615,24433,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
191,electron/services/configService.ts,line-audit,continuation-pending,910,34850,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
192,electron/services/conversationVault.test.ts,line-audit,continuation-pending,726,26512,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
193,electron/services/conversationVault.ts,line-audit,continuation-pending,630,20974,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
194,electron/services/conversationWriteQueue.ts,line-audit,continuation-pending,28,824,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
195,electron/services/guardPipeline.ts,line-audit,continuation-pending,208,7868,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
196,electron/services/logger.test.ts,line-audit,continuation-pending,111,3944,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
197,electron/services/logger.ts,line-audit,continuation-pending,145,4640,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
198,electron/services/mediaService.test.ts,line-audit,continuation-pending,477,20508,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
199,electron/services/mediaService.ts,line-audit,continuation-pending,683,25436,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
200,electron/services/memoryPuller.ts,line-audit,continuation-pending,513,15671,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
201,electron/services/providerAdapters.test.ts,line-audit,audited,127,4845,0,deep,Source-backed review and/or validation performed.
202,electron/services/providerAdapters.ts,line-audit,audited,332,13759,5,deep,Source-backed review and/or validation performed.
203,electron/services/providers/awsBedrock.ts,line-audit,continuation-pending,14,537,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
204,electron/services/providers/googleVertex.ts,line-audit,continuation-pending,14,534,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
205,electron/services/providers/replicate.ts,line-audit,continuation-pending,14,492,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
206,electron/services/remoteApplyAuthority.test.ts,line-audit,continuation-pending,26,1454,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
207,electron/services/remoteApplyAuthority.ts,line-audit,audited,38,1071,2,deep,Source-backed review and/or validation performed.
208,electron/services/researchBrowserHome.ts,line-audit,continuation-pending,143,5253,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
209,electron/services/researchBrowserServer.test.ts,line-audit,continuation-pending,802,31720,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
210,electron/services/researchBrowserServer.ts,line-audit,continuation-pending,828,28961,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
211,electron/services/rpChatStorage.test.ts,line-audit,continuation-pending,193,5167,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
212,electron/services/rpChatStorage.ts,line-audit,continuation-pending,206,8250,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
213,electron/services/rpSingleFileStore.test.ts,line-audit,continuation-pending,142,4359,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
214,electron/services/rpSingleFileStore.ts,line-audit,continuation-pending,122,4318,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
215,electron/services/rpStores.ts,line-audit,continuation-pending,113,4961,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
216,electron/services/runtimeSafetySettings.ts,line-audit,continuation-pending,10,358,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
217,electron/services/secureStore.test.ts,line-audit,continuation-pending,621,24093,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
218,electron/services/secureStore.ts,line-audit,continuation-pending,880,34916,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
219,electron/services/syncApplyQueue.test.ts,line-audit,continuation-pending,105,2993,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
220,electron/services/syncApplyQueue.ts,line-audit,continuation-pending,37,1241,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
221,electron/services/syncBridge.test.ts,line-audit,continuation-pending,140,5334,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
