path,status,notes
"src/utils/profileIdValidation.ts","SCANNED",""
"src/utils/researchError.test.ts","SCANNED",""
"src/utils/researchError.ts","SCANNED",""
"src/utils/styleReferenceFiles.test.ts","SCANNED",""
"src/utils/styleReferenceFiles.ts","SCANNED",""
"src/utils/themeOptions.test.ts","SCANNED",""
"src/utils/themeOptions.ts","SCANNED",""
"src/utils/timeout.test.ts","SCANNED",""
"src/utils/timeout.ts","SCANNED",""
"src/utils/veniceValidation.test.ts","SCANNED",""
"src/utils/veniceValidation.ts","SCANNED",""
"tests/accessibility/reduced-motion.test.tsx","SCANNED",""
"tests/accessibility/theme-focus.test.ts","SCANNED",""
"tests/backup/cross-runtime-backup.test.ts","SCANNED",""
"tests/character-creator/characterCreatorWorkOrderAcceptance.test.ts","SCANNED",""
"tests/character-creator/independentAuditProbe.test.ts","SCANNED",""
"tests/character-creator/p0P1Remediation.test.ts","SCANNED",""
"tests/character-creator/verificationProbe.test.ts","SCANNED",""
"tests/csp/inlineStyleInvariant.test.ts","SCANNED",""
"tests/electron/productionStartupInvariant.test.ts","SCANNED",""
"tests/fixtures/character-cards/png/basic-v2.png","BINARY",""
"tests/fixtures/character-cards/png/malformed-chunk.png","BINARY",""
"tests/fixtures/character-cards/png/non-ascii-v2.png","BINARY",""
"tests/fixtures/character-cards/png/oversized-metadata.png","BINARY",""
"tests/fixtures/character-cards/v1/basic.json","SCANNED",""
"tests/fixtures/character-cards/v2/character-book.json","SCANNED",""
"tests/fixtures/character-cards/v2/extensions.json","SCANNED",""
"tests/fixtures/character-cards/v2/full.json","SCANNED",""
"tests/fixtures/character-cards/v2/minimal.json","SCANNED",""
"tests/package-scripts.test.ts","SCANNED",""
"tests/rp/characterCardService.test.ts","SCANNED",""
"tests/rp/lorebook.test.ts","SCANNED",""
"tests/rp/promptBuilder.test.ts","SCANNED",""
"tests/rp/rpMemory.test.ts","SCANNED",""
"tests/safety/adult-content-boundary.test.ts","SCANNED",""
"tests/safety/characterImportSafety.routing.test.ts","SCANNED",""
"tests/safety/characterImportSafety.test.ts","SCANNED",""
"tests/safety/enforcementBoundaries.test.ts","SCANNED",""
"tests/safety/fixtureBuilders.ts","SCANNED",""
"tests/safety/guardPipeline.test.ts","SCANNED",""
"tests/safety/hydrationGate.test.ts","SCANNED",""
"tests/safety/inspectorPreview.test.ts","SCANNED",""
"tests/safety/prompt-enhancer-guard-regression.test.ts","SCANNED",""
"tests/safety/sceneGeneration.regression.test.ts","SCANNED",""
"tests/safety/veniceSafeMode.test.ts","SCANNED",""
"tests/setup.ts","SCANNED",""
"tests/smoke/packaged-executable-discovery.test.ts","SCANNED",""
"tests/smoke/packaged-launch-csp.test.ts","SCANNED",""
"tests/smoke/packaged-onboarding-profile-bootstrap.test.ts","SCANNED",""
"tests/smoke/smoke-utils.ts","SCANNED",""
"tests/storage/characterCardStorage.regression.test.ts","SCANNED",""
"tests/storage/rpChatStorage.regression.test.ts","SCANNED",""
"tests/theme/inlineColorInvariant.test.ts","SCANNED",""
"tests/theme/meshSurfaceInvariant.test.ts","SCANNED",""
"tsconfig.electron.json","SCANNED",""
"tsconfig.electron.test.json","SCANNED",""
"tsconfig.json","SCANNED",""
"vite.config.ts","SCANNED",""
"vitest.config.ts","NOT_APPLICABLE",""
